AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Temperature,Read_Kbps,Write_Kbps
1676837961099,*,*,*,*,2791122,,,,,,,
1676837961296,*,*,*,*,2858201,,,,,,,
1676837961496,*,*,*,*,2869017,,,,,,,
1676837961695,*,*,*,*,2867657,,,,,,,
1676837961895,*,*,*,*,2876980,,,,,,,
1676837962096,*,*,*,*,2859233,,,,,,,
1676837962122,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837962297,*,*,*,*,2823659,,,,,,,
1676837962496,*,*,*,*,2801213,,,,,,,
1676837962696,*,*,*,*,2842023,,,,,,,
1676837962895,*,*,*,*,2873203,,,,,,,
1676837963097,*,*,*,*,2873853,,,,,,,
1676837963296,*,*,*,*,2796983,,,,,,,
1676837963387,*,*,*,*,*,100.0,1.1g,0:00:00,0,89000,0.00,
1676837963495,*,*,*,*,2835444,,,,,,,
1676837963696,*,*,*,*,2779071,,,,,,,
1676837963896,*,*,*,*,2856099,,,,,,,
1676837964097,*,*,*,*,2858377,,,,,,,
1676837964296,*,*,*,*,2869091,,,,,,,
1676837964495,*,*,*,*,2876759,,,,,,,
1676837964721,*,*,*,*,2693874,,,,,,,
1676837964723,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837964896,*,*,*,*,2827551,,,,,,,
1676837965095,*,*,*,*,2793074,,,,,,,
1676837965296,*,*,*,*,2852948,,,,,,,
1676837965496,*,*,*,*,2860220,,,,,,,
1676837965696,*,*,*,*,2851887,,,,,,,
1676837965896,*,*,*,*,2873607,,,,,,,
1676837965993,*,*,*,*,*,93.8,1.1g,0:00:00,0,90000,0.00,
1676837966096,*,*,*,*,2847240,,,,,,,
1676837966326,*,*,*,*,2702243,,,,,,,
1676837966495,*,*,*,*,2799524,,,,,,,
1676837966695,*,*,*,*,2852781,,,,,,,
1676837966896,*,*,*,*,2868712,,,,,,,
1676837967095,*,*,*,*,2873250,,,,,,,
1676837967296,*,*,*,*,2869767,,,,,,,
1676837967400,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837967496,*,*,*,*,2851654,,,,,,,
1676837967696,*,*,*,*,2775701,,,,,,,
1676837967896,*,*,*,*,2865792,,,,,,,
1676837968096,*,*,*,*,2876004,,,,,,,
1676837968296,*,*,*,*,2865431,,,,,,,
1676837968495,*,*,*,*,2875442,,,,,,,
1676837968671,*,*,*,*,*,100.0,1.1g,0:00:00,0,86000,0.00,
1676837968695,*,*,*,*,2820329,,,,,,,
1676837968899,*,*,*,*,2744366,,,,,,,
1676837969096,*,*,*,*,2838466,,,,,,,
1676837969295,*,*,*,*,2865489,,,,,,,
1676837969496,*,*,*,*,2814447,,,,,,,
1676837969695,*,*,*,*,2854561,,,,,,,
1676837969896,*,*,*,*,2868842,,,,,,,
1676837969945,*,*,*,*,*,100.0,1.1g,0:00:00,0,85000,0.00,
1676837970096,*,*,*,*,2826970,,,,,,,
1676837970296,*,*,*,*,2823901,,,,,,,
1676837970496,*,*,*,*,2868214,,,,,,,
1676837970696,*,*,*,*,2861588,,,,,,,
1676837970896,*,*,*,*,2837576,,,,,,,
1676837971095,*,*,*,*,2863854,,,,,,,
1676837971213,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837971295,*,*,*,*,2839687,,,,,,,
1676837971495,*,*,*,*,2785826,,,,,,,
1676837971696,*,*,*,*,2842692,,,,,,,
1676837971896,*,*,*,*,2867999,,,,,,,
1676837972095,*,*,*,*,2876523,,,,,,,
1676837972296,*,*,*,*,2861285,,,,,,,
1676837972478,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837972499,*,*,*,*,2844864,,,,,,,
1676837972699,*,*,*,*,2810000,,,,,,,
1676837972895,*,*,*,*,2832185,,,,,,,
1676837973096,*,*,*,*,2874359,,,,,,,
1676837973295,*,*,*,*,2873304,,,,,,,
1676837973495,*,*,*,*,2865393,,,,,,,
1676837973696,*,*,*,*,2833914,,,,,,,
1676837973752,*,*,*,*,*,93.3,1.1g,0:00:00,0,89000,0.00,
1676837973896,*,*,*,*,2824736,,,,,,,
1676837974095,*,*,*,*,2792348,,,,,,,
1676837974295,*,*,*,*,2872137,,,,,,,
1676837974497,*,*,*,*,2871077,,,,,,,
1676837974696,*,*,*,*,2864364,,,,,,,
1676837974896,*,*,*,*,2875144,,,,,,,
1676837975015,*,*,*,*,*,100.0,1.1g,0:00:00,0,87000,0.00,
1676837975096,*,*,*,*,2819379,,,,,,,
1676837975296,*,*,*,*,2776163,,,,,,,
1676837975496,*,*,*,*,2865397,,,,,,,
1676837975696,*,*,*,*,2817349,,,,,,,
1676837975896,*,*,*,*,2867190,,,,,,,
1676837976095,*,*,*,*,2876781,,,,,,,
1676837976283,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837976299,*,*,*,*,2851842,,,,,,,
1676837976499,*,*,*,*,2804223,,,,,,,
1676837976695,*,*,*,*,2812931,,,,,,,
1676837976895,*,*,*,*,2877567,,,,,,,
1676837977096,*,*,*,*,2827863,,,,,,,
1676837977295,*,*,*,*,2857980,,,,,,,
1676837977496,*,*,*,*,2876687,,,,,,,
1676837977559,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837977696,*,*,*,*,2827486,,,,,,,
1676837977897,*,*,*,*,2777011,,,,,,,
1676837978096,*,*,*,*,2868462,,,,,,,
1676837978295,*,*,*,*,2857246,,,,,,,
1676837978496,*,*,*,*,2859938,,,,,,,
1676837978695,*,*,*,*,2854802,,,,,,,
1676837978825,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837978895,*,*,*,*,2841975,,,,,,,
1676837979096,*,*,*,*,2785682,,,,,,,
1676837979296,*,*,*,*,2852756,,,,,,,
1676837979496,*,*,*,*,2871207,,,,,,,
1676837979696,*,*,*,*,2864509,,,,,,,
1676837979896,*,*,*,*,2863547,,,,,,,
1676837980092,*,*,*,*,*,93.8,1.1g,0:00:00,0,88000,0.00,
1676837980098,*,*,*,*,2848530,,,,,,,
1676837980299,*,*,*,*,2821783,,,,,,,
1676837980496,*,*,*,*,2803351,,,,,,,
1676837980695,*,*,*,*,2838876,,,,,,,
1676837980895,*,*,*,*,2867837,,,,,,,
1676837981095,*,*,*,*,2869906,,,,,,,
1676837981296,*,*,*,*,2858132,,,,,,,
1676837981364,*,*,*,*,*,100.0,1.1g,0:00:00,0,88000,0.00,
1676837981498,*,*,*,*,2823927,,,,,,,
1676837981695,*,*,*,*,2782631,,,,,,,
1676837981896,*,*,*,*,2852626,,,,,,,
1676837982095,*,*,*,*,2869054,,,,,,,
1676837982295,*,*,*,*,2872205,,,,,,,
1676837982495,*,*,*,*,2875950,,,,,,,
1676837982640,*,*,*,*,*,93.3,1.1g,0:00:00,0,89000,0.00,
1676837982696,*,*,*,*,2813937,,,,,,,
1676837982895,*,*,*,*,2785794,,,,,,,
1676837983096,*,*,*,*,2870618,,,,,,,
1676837983296,*,*,*,*,2847163,,,,,,,
1676837983495,*,*,*,*,2871479,,,,,,,
1676837983696,*,*,*,*,2862387,,,,,,,
1676837983899,*,*,*,*,2869689,,,,,,,
1676837983908,*,*,*,*,*,100.0,656.6m,0:00:00,0,85000,0.00,
1676837984114,*,*,*,*,2814116,,,,,,,
1676837984296,*,*,*,*,2748672,,,,,,,
1676837984496,*,*,*,*,2852539,,,,,,,
1676837984696,*,*,*,*,2841860,,,,,,,
1676837984896,*,*,*,*,2849150,,,,,,,
1676837985193,*,*,*,*,2792938,,,,,,,
1676837985299,*,*,*,*,2693873,,,,,,,
1676837985365,*,*,*,*,*,100.0,130.9m,0:00:00,0,90000,0.00,
1676837985496,*,*,*,*,2698362,,,,,,,
1676837985695,*,*,*,*,2787736,,,,,,,
1676837985895,*,*,*,*,2875974,,,,,,,
1676837986096,*,*,*,*,2868646,,,,,,,
1676837986298,*,*,*,*,2863788,,,,,,,
1676837986496,*,*,*,*,2856396,,,,,,,
1676837986665,*,*,*,*,*,100.0,252.1m,0:00:00,0,81000,82283.57,
1676837986696,*,*,*,*,2714139,,,,,,,
1676837986900,*,*,*,*,2808931,,,,,,,
1676837987096,*,*,*,*,2819377,,,,,,,
1676837987298,*,*,*,*,2010802,,,,,,,
1676837987496,*,*,*,*,2056283,,,,,,,
1676837987697,*,*,*,*,2139643,,,,,,,
1676837987897,*,*,*,*,2292709,,,,,,,
1676837987941,*,*,*,*,*,33.3,432.5m,0:00:00,0,65000,32070.48,
1676837988098,*,*,*,*,2195009,,,,,,,
1676837988298,*,*,*,*,2135145,,,,,,,
1676837988498,*,*,*,*,1894426,,,,,,,
1676837988708,*,*,*,*,884770,,,,,,,
1676837988895,*,*,*,*,2352710,,,,,,,
1676837989111,*,*,*,*,983026,,,,,,,
1676837989241,*,*,*,*,*,53.3,491.0m,0:00:00,0,56000,100623.17,
1676837989300,*,*,*,*,1251446,,,,,,,
1676837989499,*,*,*,*,1353924,,,,,,,
1676837989702,*,*,*,*,2120884,,,,,,,
1676837989906,*,*,*,*,1099097,,,,,,,
1676837990108,*,*,*,*,1182567,,,,,,,
1676837990296,*,*,*,*,2218374,,,,,,,
1676837990503,*,*,*,*,1504836,,,,,,,
1676837990557,*,*,*,*,*,31.2,629.5m,0:00:00,0,55000,89646.53,
1676837990703,*,*,*,*,1377674,,,,,,,
1676837990900,*,*,*,*,1706009,,,,,,,
1676837991102,*,*,*,*,1910534,,,,,,,
1676837991304,*,*,*,*,1231238,,,,,,,
1676837991503,*,*,*,*,1297050,,,,,,,
1676837991696,*,*,*,*,2260453,,,,,,,
1676837991888,*,*,*,*,*,100.0,745.5m,0:00:00,0,80000,0.00,
1676837991899,*,*,*,*,2374024,,,,,,,
1676837992106,*,*,*,*,2809795,,,,,,,
1676837992296,*,*,*,*,2843982,,,,,,,
1676837992495,*,*,*,*,2867279,,,,,,,
1676837992696,*,*,*,*,2859650,,,,,,,
1676837992896,*,*,*,*,2854844,,,,,,,
1676837993096,*,*,*,*,2871485,,,,,,,
1676837993164,*,*,*,*,*,100.0,786.2m,0:00:00,0,82000,0.00,
1676837993295,*,*,*,*,2832106,,,,,,,
1676837993496,*,*,*,*,2784175,,,,,,,
1676837993696,*,*,*,*,2843767,,,,,,,
1676837993895,*,*,*,*,2871059,,,,,,,
1676837994095,*,*,*,*,2877694,,,,,,,
1676837994296,*,*,*,*,2862092,,,,,,,
1676837994428,*,*,*,*,*,100.0,827.0m,0:00:00,0,83000,0.00,
1676837994496,*,*,*,*,2832345,,,,,,,
1676837994695,*,*,*,*,2776115,,,,,,,
1676837994895,*,*,*,*,2867837,,,,,,,
1676837995095,*,*,*,*,2864946,,,,,,,
1676837995295,*,*,*,*,2874013,,,,,,,
1676837995495,*,*,*,*,2868093,,,,,,,
1676837995699,*,*,*,*,2820381,,,,,,,
1676837995701,*,*,*,*,*,100.0,868.0m,0:00:00,0,82000,0.00,
1676837995899,*,*,*,*,2821843,,,,,,,
1676837996095,*,*,*,*,2819274,,,,,,,
1676837996296,*,*,*,*,2834302,,,,,,,
1676837996495,*,*,*,*,2869603,,,,,,,
1676837996696,*,*,*,*,2849747,,,,,,,
1676837996895,*,*,*,*,2864223,,,,,,,
1676837996969,*,*,*,*,*,86.7,568.1m,0:00:00,0,69000,100282.45,
1676837997096,*,*,*,*,2818772,,,,,,,
1676837997298,*,*,*,*,2351139,,,,,,,
1676837997499,*,*,*,*,1802075,,,,,,,
1676837997699,*,*,*,*,1795916,,,,,,,
1676837997901,*,*,*,*,2046298,,,,,,,
1676837998101,*,*,*,*,1495959,,,,,,,
1676837998251,*,*,*,*,*,6.7,615.1m,0:00:00,0,66000,93156.30,
1676837998305,*,*,*,*,1234835,,,,,,,
1676837998499,*,*,*,*,2271901,,,,,,,
1676837998711,*,*,*,*,1378971,,,,,,,
1676837998912,*,*,*,*,806998,,,,,,,
1676837999099,*,*,*,*,1132835,,,,,,,
1676837999302,*,*,*,*,2166056,,,,,,,
1676837999505,*,*,*,*,1150331,,,,,,,
1676837999567,*,*,*,*,*,46.7,740.1m,0:00:00,0,59000,96824.55,
1676837999707,*,*,*,*,1457737,,,,,,,
1676837999896,*,*,*,*,2177667,,,,,,,
1676838000102,*,*,*,*,1730734,,,,,,,
1676838000307,*,*,*,*,1083695,,,,,,,
1676838000498,*,*,*,*,1353942,,,,,,,
1676838000700,*,*,*,*,2291754,,,,,,,
1676838000882,*,*,*,*,*,46.7,871.6m,0:00:00,0,54000,20320.29,
1676838000910,*,*,*,*,1297626,,,,,,,
1676838001111,*,*,*,*,1227784,,,,,,,
1676838001296,*,*,*,*,2100782,,,,,,,
1676838001498,*,*,*,*,1790592,,,,,,,
1676838001695,*,*,*,*,2797614,,,,,,,
1676838001896,*,*,*,*,2865807,,,,,,,
1676838002096,*,*,*,*,2874196,,,,,,,
1676838002233,*,*,*,*,*,100.0,939.4m,0:00:00,0,82000,0.00,
1676838002295,*,*,*,*,2841698,,,,,,,
1676838002496,*,*,*,*,2758588,,,,,,,
1676838002696,*,*,*,*,2840529,,,,,,,
1676838002895,*,*,*,*,2874094,,,,,,,
1676838003095,*,*,*,*,2878253,,,,,,,
1676838003296,*,*,*,*,2871582,,,,,,,
1676838003503,*,*,*,*,2753117,,,,,,,
1676838003511,*,*,*,*,*,100.0,977.0m,0:00:00,0,84000,0.00,
1676838003699,*,*,*,*,2777922,,,,,,,
1676838003897,*,*,*,*,2817001,,,,,,,
1676838004097,*,*,*,*,2789486,,,,,,,
1676838004296,*,*,*,*,2737564,,,,,,,
1676838004496,*,*,*,*,2820935,,,,,,,
1676838004777,*,*,*,*,2756722,,,,,,,
1676838004802,*,*,*,*,*,100.0,1.0g,0:00:00,0,84000,0.00,
1676838004895,*,*,*,*,2775639,,,,,,,
1676838005095,*,*,*,*,2784296,,,,,,,
1676838005296,*,*,*,*,2855209,,,,,,,
1676838005495,*,*,*,*,2866874,,,,,,,
1676838005695,*,*,*,*,2865472,,,,,,,
1676838005895,*,*,*,*,2876130,,,,,,,
1676838006081,*,*,*,*,*,93.8,1.0g,0:00:00,0,83000,18402.82,
1676838006099,*,*,*,*,2832322,,,,,,,
1676838006299,*,*,*,*,2818023,,,,,,,
1676838006495,*,*,*,*,2827601,,,,,,,
1676838006700,*,*,*,*,2835090,,,,,,,
1676838006895,*,*,*,*,2859806,,,,,,,
1676838007097,*,*,*,*,2868022,,,,,,,
1676838007311,*,*,*,*,816429,,,,,,,
1676838007373,*,*,*,*,*,26.7,738.8m,0:00:00,0,59000,93287.15,
1676838007500,*,*,*,*,1870983,,,,,,,
1676838007697,*,*,*,*,1937131,,,,,,,
1676838007912,*,*,*,*,1093882,,,,,,,
1676838008101,*,*,*,*,1094528,,,,,,,
1676838008298,*,*,*,*,2315891,,,,,,,
1676838008513,*,*,*,*,971843,,,,,,,
1676838008711,*,*,*,*,*,46.7,838.3m,0:00:00,0,68000,97125.58,
1676838008714,*,*,*,*,889346,,,,,,,
1676838008896,*,*,*,*,1674217,,,,,,,
1676838009113,*,*,*,*,1518118,,,,,,,
1676838009311,*,*,*,*,812547,,,,,,,
1676838009501,*,*,*,*,1200560,,,,,,,
1676838009696,*,*,*,*,2419835,,,,,,,
1676838009901,*,*,*,*,1532362,,,,,,,
1676838010050,*,*,*,*,*,46.7,961.8m,0:00:00,0,56000,98620.04,
1676838010103,*,*,*,*,1492464,,,,,,,
1676838010303,*,*,*,*,1341592,,,,,,,
1676838010506,*,*,*,*,2092972,,,,,,,
1676838010702,*,*,*,*,1106245,,,,,,,
1676838010913,*,*,*,*,1502880,,,,,,,
1676838011096,*,*,*,*,2223927,,,,,,,
1676838011299,*,*,*,*,1899646,,,,,,,
1676838011358,*,*,*,*,*,100.0,1.1g,0:00:00,0,76000,0.00,
1676838011495,*,*,*,*,2331087,,,,,,,
1676838011696,*,*,*,*,2768162,,,,,,,
1676838011895,*,*,*,*,2868844,,,,,,,
1676838012095,*,*,*,*,2877429,,,,,,,
1676838012296,*,*,*,*,2841566,,,,,,,
1676838012496,*,*,*,*,2860626,,,,,,,
1676838012636,*,*,*,*,*,93.3,1.1g,0:00:00,0,82000,15.98,
1676838012696,*,*,*,*,2835452,,,,,,,
1676838012896,*,*,*,*,2791406,,,,,,,
1676838013096,*,*,*,*,2856892,,,,,,,
1676838013295,*,*,*,*,2866809,,,,,,,
1676838013495,*,*,*,*,2861180,,,,,,,
1676838013696,*,*,*,*,2861842,,,,,,,
1676838013899,*,*,*,*,2863670,,,,,,,
1676838013900,*,*,*,*,*,73.3,1.1g,0:16:18,1,64000,0.00,
1676838014102,*,*,*,*,2831248,,,,,,,
1676838014295,*,*,*,*,2700231,,,,,,,
1676838014496,*,*,*,*,2866348,,,,,,,
1676838014695,*,*,*,*,2860685,,,,,,,
1676838014895,*,*,*,*,2873286,,,,,,,
1676838015096,*,*,*,*,2862444,,,,,,,
1676838015177,*,*,*,*,*,100.0,1.1g,0:50:24,1,82000,0.00,
1676838015295,*,*,*,*,2822686,,,,,,,
1676838015496,*,*,*,*,2786868,,,,,,,
1676838015695,*,*,*,*,2864592,,,,,,,
1676838015896,*,*,*,*,2872401,,,,,,,
1676838016095,*,*,*,*,2865853,,,,,,,
1676838016296,*,*,*,*,2873086,,,,,,,
1676838016440,*,*,*,*,*,93.3,1.1g,1:33:42,1,68000,22401.43,
1676838016496,*,*,*,*,2808139,,,,,,,
1676838016695,*,*,*,*,2786034,,,,,,,
1676838016897,*,*,*,*,2856734,,,,,,,
1676838017096,*,*,*,*,2797709,,,,,,,
1676838017296,*,*,*,*,2740532,,,,,,,
1676838017498,*,*,*,*,2341711,,,,,,,
1676838017700,*,*,*,*,2760416,,,,,,,
1676838017710,*,*,*,*,*,100.0,1.0g,1:17:36,710,78000,94933.82,
1676838017900,*,*,*,*,2830991,,,,,,,
1676838018096,*,*,*,*,2604584,,,,,,,
1676838018296,*,*,*,*,2315265,,,,,,,
1676838018496,*,*,*,*,2812524,,,,,,,
1676838018696,*,*,*,*,2566207,,,,,,,
1676838018896,*,*,*,*,2316221,,,,,,,
1676838018982,*,*,*,*,*,26.7,649.7m,1:17:36,710,64000,98787.69,
1676838019097,*,*,*,*,2195010,,,,,,,
1676838019296,*,*,*,*,2332157,,,,,,,
1676838019497,*,*,*,*,2207151,,,,,,,
1676838019697,*,*,*,*,2193771,,,,,,,
1676838019896,*,*,*,*,2199661,,,,,,,
1676838020097,*,*,*,*,2216149,,,,,,,
1676838020261,*,*,*,*,*,25.0,781.7m,1:17:36,710,59000,96604.41,
1676838020297,*,*,*,*,2095134,,,,,,,
1676838020501,*,*,*,*,2189772,,,,,,,
1676838020697,*,*,*,*,2437116,,,,,,,
1676838020897,*,*,*,*,2294167,,,,,,,
1676838021097,*,*,*,*,2292099,,,,,,,
1676838021297,*,*,*,*,2337940,,,,,,,
1676838021497,*,*,*,*,2249027,,,,,,,
1676838021562,*,*,*,*,*,6.7,904.6m,1:17:36,710,53000,31327.18,
1676838021700,*,*,*,*,2085943,,,,,,,
1676838021896,*,*,*,*,1742250,,,,,,,
1676838022098,*,*,*,*,2179975,,,,,,,
1676838022311,*,*,*,*,1086875,,,,,,,
1676838022499,*,*,*,*,1430645,,,,,,,
1676838022695,*,*,*,*,2633630,,,,,,,
1676838022899,*,*,*,*,2850109,,,,,,,
1676838022901,*,*,*,*,*,100.0,959.3m,1:17:36,710,80000,0.00,
1676838023099,*,*,*,*,2824394,,,,,,,
1676838023296,*,*,*,*,2849727,,,,,,,
1676838023495,*,*,*,*,2868326,,,,,,,
1676838023695,*,*,*,*,2857135,,,,,,,
1676838023896,*,*,*,*,2844882,,,,,,,
1676838024095,*,*,*,*,2872579,,,,,,,
1676838024168,*,*,*,*,*,100.0,1.0g,1:17:36,710,82000,0.00,
1676838024295,*,*,*,*,2829291,,,,,,,
1676838024555,*,*,*,*,2693874,,,,,,,
1676838024696,*,*,*,*,2784775,,,,,,,
1676838024896,*,*,*,*,2864256,,,,,,,
1676838025095,*,*,*,*,2874706,,,,,,,
1676838025296,*,*,*,*,2856352,,,,,,,
1676838025430,*,*,*,*,*,100.0,1.0g,1:17:36,710,82000,0.00,
1676838025496,*,*,*,*,2838634,,,,,,,
1676838025696,*,*,*,*,2784714,,,,,,,
1676838025895,*,*,*,*,2869666,,,,,,,
1676838026096,*,*,*,*,2871774,,,,,,,
1676838026295,*,*,*,*,2872537,,,,,,,
1676838026495,*,*,*,*,2873967,,,,,,,
1676838026700,*,*,*,*,2816279,,,,,,,
1676838026721,*,*,*,*,*,100.0,1.1g,1:17:36,710,82000,11885.56,
1676838026898,*,*,*,*,2804358,,,,,,,
1676838027096,*,*,*,*,2799543,,,,,,,
1676838027296,*,*,*,*,2786933,,,,,,,
1676838027497,*,*,*,*,2865231,,,,,,,
1676838027696,*,*,*,*,2850804,,,,,,,
1676838027896,*,*,*,*,2846454,,,,,,,
1676838027996,*,*,*,*,*,26.7,771.9m,1:17:36,710,61000,95567.21,
1676838028099,*,*,*,*,1652518,,,,,,,
1676838028299,*,*,*,*,2172765,,,,,,,
1676838028505,*,*,*,*,1150768,,,,,,,
1676838028703,*,*,*,*,1297051,,,,,,,
1676838028895,*,*,*,*,2168284,,,,,,,
1676838029102,*,*,*,*,1469352,,,,,,,
1676838029309,*,*,*,*,1296631,,,,,,,
1676838029315,*,*,*,*,*,60.0,868.8m,1:17:36,710,61000,98122.58,
1676838029497,*,*,*,*,1524517,,,,,,,
1676838029702,*,*,*,*,2138104,,,,,,,
1676838029904,*,*,*,*,1197145,,,,,,,
1676838030103,*,*,*,*,1292596,,,,,,,
1676838030296,*,*,*,*,2063494,,,,,,,
1676838030501,*,*,*,*,1690173,,,,,,,
1676838030614,*,*,*,*,*,40.0,991.3m,1:17:36,710,54000,90603.81,
1676838030705,*,*,*,*,1478901,,,,,,,
1676838030900,*,*,*,*,1567282,,,,,,,
1676838031102,*,*,*,*,2215022,,,,,,,
1676838031305,*,*,*,*,1296750,,,,,,,
1676838031506,*,*,*,*,1164202,,,,,,,
1676838031696,*,*,*,*,2164071,,,,,,,
1676838031910,*,*,*,*,1220740,,,,,,,
1676838031961,*,*,*,*,*,80.0,1.1g,1:17:36,710,60000,0.00,
1676838032108,*,*,*,*,1230930,,,,,,,
1676838032299,*,*,*,*,2775380,,,,,,,
1676838032495,*,*,*,*,2864870,,,,,,,
1676838032695,*,*,*,*,2851213,,,,,,,
1676838032896,*,*,*,*,2841995,,,,,,,
1676838033095,*,*,*,*,2869105,,,,,,,
1676838033247,*,*,*,*,*,100.0,1.1g,1:24:36,710,81000,0.00,
1676838033296,*,*,*,*,2839955,,,,,,,
1676838033498,*,*,*,*,2797572,,,,,,,
1676838033696,*,*,*,*,2833356,,,,,,,
1676838033895,*,*,*,*,2854153,,,,,,,
1676838034095,*,*,*,*,2876335,,,,,,,
1676838034296,*,*,*,*,2860027,,,,,,,
1676838034495,*,*,*,*,2868856,,,,,,,
1676838034513,*,*,*,*,*,93.3,1.1g,1:58:42,710,81000,0.00,
1676838034700,*,*,*,*,2802754,,,,,,,
1676838034896,*,*,*,*,2811190,,,,,,,
1676838035096,*,*,*,*,2871856,,,,,,,
1676838035295,*,*,*,*,2860495,,,,,,,
1676838035496,*,*,*,*,2871890,,,,,,,
1676838035696,*,*,*,*,2817154,,,,,,,
1676838035780,*,*,*,*,*,100.0,1.1g,2:38:30,710,82000,0.00,
1676838035895,*,*,*,*,2833951,,,,,,,
1676838036095,*,*,*,*,2786735,,,,,,,
1676838036295,*,*,*,*,2867000,,,,,,,
1676838036496,*,*,*,*,2867333,,,,,,,
1676838036695,*,*,*,*,2859837,,,,,,,
1676838036895,*,*,*,*,2877217,,,,,,,
1676838037044,*,*,*,*,*,100.0,1.1g,3:15:30,710,80000,66837.19,
1676838037096,*,*,*,*,2810900,,,,,,,
1676838037298,*,*,*,*,2774989,,,,,,,
1676838037496,*,*,*,*,2861689,,,,,,,
1676838037696,*,*,*,*,2709799,,,,,,,
1676838037898,*,*,*,*,2562095,,,,,,,
1676838038098,*,*,*,*,1951069,,,,,,,
1676838038298,*,*,*,*,1893799,,,,,,,
1676838038322,*,*,*,*,*,26.7,825.2m,3:30:36,710,65000,55347.83,
1676838038496,*,*,*,*,1944834,,,,,,,
1676838038711,*,*,*,*,1385339,,,,,,,
1676838038911,*,*,*,*,800427,,,,,,,
1676838039099,*,*,*,*,1200312,,,,,,,
1676838039302,*,*,*,*,2132053,,,,,,,
1676838039512,*,*,*,*,830073,,,,,,,
1676838039642,*,*,*,*,*,60.0,910.8m,3:30:36,710,60000,103390.45,
1676838039700,*,*,*,*,1677272,,,,,,,
1676838039900,*,*,*,*,1738316,,,,,,,
1676838040107,*,*,*,*,1438701,,,,,,,
1676838040307,*,*,*,*,997623,,,,,,,
1676838040500,*,*,*,*,1379419,,,,,,,
1676838040697,*,*,*,*,2428791,,,,,,,
1676838040901,*,*,*,*,1560920,,,,,,,
1676838040942,*,*,*,*,*,46.7,1.0g,3:30:36,710,56000,81693.48,
1676838041101,*,*,*,*,1513662,,,,,,,
1676838041296,*,*,*,*,1970287,,,,,,,
1676838041500,*,*,*,*,1930336,,,,,,,
1676838041704,*,*,*,*,1603084,,,,,,,
1676838041902,*,*,*,*,1291705,,,,,,,
1676838042098,*,*,*,*,2213864,,,,,,,
1676838042258,*,*,*,*,*,93.3,1.1g,3:42:36,710,75000,0.00,
1676838042296,*,*,*,*,1941106,,,,,,,
1676838042499,*,*,*,*,2807866,,,,,,,
1676838042699,*,*,*,*,2841890,,,,,,,
1676838042896,*,*,*,*,2868274,,,,,,,
1676838043096,*,*,*,*,2872047,,,,,,,
1676838043296,*,*,*,*,2858300,,,,,,,
1676838043495,*,*,*,*,2867624,,,,,,,
1676838043533,*,*,*,*,*,100.0,1.1g,4:19:48,710,85000,0.00,
1676838043785,*,*,*,*,2763592,,,,,,,
1676838043896,*,*,*,*,2695869,,,,,,,
1676838044096,*,*,*,*,2864576,,,,,,,
1676838044296,*,*,*,*,2871172,,,,,,,
1676838044495,*,*,*,*,2874035,,,,,,,
1676838044696,*,*,*,*,2815248,,,,,,,
1676838044899,*,*,*,*,2842526,,,,,,,
1676838044906,*,*,*,*,*,100.0,1.1g,5:00:12,710,81000,0.00,
1676838045099,*,*,*,*,2823612,,,,,,,
1676838045296,*,*,*,*,2798412,,,,,,,
1676838045496,*,*,*,*,2864850,,,,,,,
1676838045695,*,*,*,*,2862609,,,,,,,
1676838045895,*,*,*,*,2867936,,,,,,,
1676838046096,*,*,*,*,2868549,,,,,,,
1676838046172,*,*,*,*,*,100.0,1.1g,5:39:18,710,82000,0.00,
1676838046296,*,*,*,*,2828771,,,,,,,
1676838046496,*,*,*,*,2792410,,,,,,,
1676838046696,*,*,*,*,2851121,,,,,,,
1676838046895,*,*,*,*,2866961,,,,,,,
1676838047095,*,*,*,*,2802265,,,,,,,
1676838047295,*,*,*,*,2868045,,,,,,,
1676838047436,*,*,*,*,*,100.0,1.1g,6:18:00,710,82000,75697.33,
1676838047496,*,*,*,*,2827374,,,,,,,
1676838047699,*,*,*,*,2774198,,,,,,,
1676838047896,*,*,*,*,2625537,,,,,,,
1676838048096,*,*,*,*,2839901,,,,,,,
1676838048296,*,*,*,*,2595372,,,,,,,
1676838048496,*,*,*,*,2320445,,,,,,,
1676838048696,*,*,*,*,2351546,,,,,,,
1676838048716,*,*,*,*,*,46.7,1.0g,4:54:00,3526,64000,43407.44,
1676838048899,*,*,*,*,2696057,,,,,,,
1676838049096,*,*,*,*,2694088,,,,,,,
1676838049298,*,*,*,*,2092094,,,,,,,
1676838049496,*,*,*,*,1999132,,,,,,,
1676838049712,*,*,*,*,1475767,,,,,,,
