AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Nb_pflts,Read_Kbps,Write_Kbps
1673575517430,*,*,*,*,2840473,,,,,,,
1673575517630,*,*,*,*,2879817,,,,,,,
1673575517830,*,*,*,*,2866190,,,,,,,
1673575518030,*,*,*,*,2878119,,,,,,,
1673575518230,*,*,*,*,2879947,,,,,,,
1673575518430,*,*,*,*,2869319,,,,,,,
1673575518630,*,*,*,*,2808335,,,,,,,
1673575518830,*,*,*,*,2879080,,,,,,,
1673575519030,*,*,*,*,2872126,,,,,,,
1673575519230,*,*,*,*,2879952,,,,,,,
1673575519433,*,*,*,*,2875548,,,,,,,
1673575519557,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575519630,*,*,*,*,2829559,,,,,,,
1673575519830,*,*,*,*,2878249,,,,,,,
1673575520030,*,*,*,*,2877504,,,,,,,
1673575520230,*,*,*,*,2872440,,,,,,,
1673575520431,*,*,*,*,2877036,,,,,,,
1673575520630,*,*,*,*,2869787,,,,,,,
1673575520830,*,*,*,*,2778000,,,,,,,
1673575521030,*,*,*,*,2879295,,,,,,,
1673575521230,*,*,*,*,2879334,,,,,,,
1673575521430,*,*,*,*,2873520,,,,,,,
1673575521630,*,*,*,*,2876518,,,,,,,
1673575521818,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575521833,*,*,*,*,2856439,,,,,,,
1673575522030,*,*,*,*,2868463,,,,,,,
1673575522230,*,*,*,*,2878358,,,,,,,
1673575522430,*,*,*,*,2879318,,,,,,,
1673575522630,*,*,*,*,2872756,,,,,,,
1673575522830,*,*,*,*,2879938,,,,,,,
1673575523033,*,*,*,*,2844974,,,,,,,
1673575523230,*,*,*,*,2873373,,,,,,,
1673575523430,*,*,*,*,2880449,,,,,,,
1673575523630,*,*,*,*,2876124,,,,,,,
1673575523830,*,*,*,*,2876181,,,,,,,
1673575524030,*,*,*,*,2867261,,,,,,,
1673575524089,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575524230,*,*,*,*,2844402,,,,,,,
1673575524430,*,*,*,*,2871607,,,,,,,
1673575524630,*,*,*,*,2875003,,,,,,,
1673575524830,*,*,*,*,2879105,,,,,,,
1673575525030,*,*,*,*,2872565,,,,,,,
1673575525230,*,*,*,*,2879259,,,,,,,
1673575525430,*,*,*,*,2808845,,,,,,,
1673575525630,*,*,*,*,2873114,,,,,,,
1673575525830,*,*,*,*,2880238,,,,,,,
1673575526030,*,*,*,*,2879369,,,,,,,
1673575526230,*,*,*,*,2874051,,,,,,,
1673575526346,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575526430,*,*,*,*,2842956,,,,,,,
1673575526630,*,*,*,*,2874962,,,,,,,
1673575526830,*,*,*,*,2873027,,,,,,,
1673575527030,*,*,*,*,2880017,,,,,,,
1673575527230,*,*,*,*,2880334,,,,,,,
1673575527430,*,*,*,*,2873413,,,,,,,
1673575527630,*,*,*,*,2802826,,,,,,,
1673575527830,*,*,*,*,2879810,,,,,,,
1673575528030,*,*,*,*,2873437,,,,,,,
1673575528230,*,*,*,*,2879927,,,,,,,
1673575528430,*,*,*,*,2879136,,,,,,,
1673575528604,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575528630,*,*,*,*,2832827,,,,,,,
1673575528830,*,*,*,*,2877436,,,,,,,
1673575529030,*,*,*,*,2878924,,,,,,,
1673575529230,*,*,*,*,2872086,,,,,,,
1673575529430,*,*,*,*,2879717,,,,,,,
1673575529630,*,*,*,*,2875523,,,,,,,
1673575529833,*,*,*,*,2813828,,,,,,,
1673575530030,*,*,*,*,2858334,,,,,,,
1673575530230,*,*,*,*,2872619,,,,,,,
1673575530430,*,*,*,*,2873738,,,,,,,
1673575530630,*,*,*,*,2876481,,,,,,,
1673575530830,*,*,*,*,2880321,,,,,,,
1673575530871,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575531030,*,*,*,*,2842098,,,,,,,
1673575531230,*,*,*,*,2879270,,,,,,,
1673575531430,*,*,*,*,2880016,,,,,,,
1673575531630,*,*,*,*,2867716,,,,,,,
1673575531830,*,*,*,*,2880102,,,,,,,
1673575532030,*,*,*,*,2878538,,,,,,,
1673575532230,*,*,*,*,2821462,,,,,,,
1673575532430,*,*,*,*,2879711,,,,,,,
1673575532630,*,*,*,*,2876474,,,,,,,
1673575532830,*,*,*,*,2871426,,,,,,,
1673575533030,*,*,*,*,2878730,,,,,,,
1673575533131,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575533230,*,*,*,*,2845107,,,,,,,
1673575533430,*,*,*,*,2871579,,,,,,,
1673575533630,*,*,*,*,2873946,,,,,,,
1673575533830,*,*,*,*,2880157,,,,,,,
1673575534030,*,*,*,*,2872068,,,,,,,
1673575534230,*,*,*,*,2879927,,,,,,,
1673575534430,*,*,*,*,2805456,,,,,,,
1673575534630,*,*,*,*,2862822,,,,,,,
1673575534830,*,*,*,*,2879174,,,,,,,
1673575535030,*,*,*,*,2878632,,,,,,,
1673575535230,*,*,*,*,2864510,,,,,,,
1673575535389,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575535430,*,*,*,*,2849118,,,,,,,
1673575535630,*,*,*,*,2875955,,,,,,,
1673575535830,*,*,*,*,2873751,,,,,,,
1673575536030,*,*,*,*,2868956,,,,,,,
1673575536230,*,*,*,*,2880370,,,,,,,
1673575536430,*,*,*,*,2873715,,,,,,,
1673575536633,*,*,*,*,2807761,,,,,,,
1673575536830,*,*,*,*,2880306,,,,,,,
1673575537030,*,*,*,*,2872792,,,,,,,
1673575537230,*,*,*,*,2879684,,,,,,,
1673575537430,*,*,*,*,2877991,,,,,,,
1673575537630,*,*,*,*,2865838,,,,,,,
1673575537649,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575537830,*,*,*,*,2846445,,,,,,,
1673575538030,*,*,*,*,2878985,,,,,,,
1673575538230,*,*,*,*,2873949,,,,,,,
1673575538430,*,*,*,*,2880410,,,,,,,
1673575538630,*,*,*,*,2875613,,,,,,,
1673575538833,*,*,*,*,2846494,,,,,,,
1673575539030,*,*,*,*,2818393,,,,,,,
1673575539230,*,*,*,*,2879724,,,,,,,
1673575539430,*,*,*,*,2873733,,,,,,,
1673575539630,*,*,*,*,2876644,,,,,,,
1673575539830,*,*,*,*,2880419,,,,,,,
1673575539914,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575540030,*,*,*,*,2800650,,,,,,,
1673575540230,*,*,*,*,2879648,,,,,,,
1673575540430,*,*,*,*,2879934,,,,,,,
1673575540630,*,*,*,*,2866716,,,,,,,
1673575540830,*,*,*,*,2879822,,,,,,,
1673575541030,*,*,*,*,2879115,,,,,,,
1673575541230,*,*,*,*,2780154,,,,,,,
1673575541431,*,*,*,*,2878450,,,,,,,
1673575541630,*,*,*,*,2873311,,,,,,,
1673575541830,*,*,*,*,2872757,,,,,,,
1673575542030,*,*,*,*,2877463,,,,,,,
1673575542174,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575542231,*,*,*,*,2846400,,,,,,,
1673575542430,*,*,*,*,2869590,,,,,,,
1673575542630,*,*,*,*,2875986,,,,,,,
1673575542830,*,*,*,*,2880032,,,,,,,
1673575543030,*,*,*,*,2860940,,,,,,,
1673575543230,*,*,*,*,2880858,,,,,,,
1673575543430,*,*,*,*,2807895,,,,,,,
1673575543630,*,*,*,*,2867449,,,,,,,
1673575543830,*,*,*,*,2879510,,,,,,,
1673575544030,*,*,*,*,2879617,,,,,,,
1673575544230,*,*,*,*,2876549,,,,,,,
1673575544433,*,*,*,*,2869536,,,,,,,
1673575544435,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575544630,*,*,*,*,2857950,,,,,,,
1673575544830,*,*,*,*,2873146,,,,,,,
1673575545030,*,*,*,*,2879603,,,,,,,
1673575545230,*,*,*,*,2880776,,,,,,,
1673575545430,*,*,*,*,2861831,,,,,,,
1673575545633,*,*,*,*,2853752,,,,,,,
1673575545830,*,*,*,*,2832236,,,,,,,
1673575546030,*,*,*,*,2874348,,,,,,,
1673575546230,*,*,*,*,2878856,,,,,,,
1673575546430,*,*,*,*,2878150,,,,,,,
1673575546630,*,*,*,*,2868036,,,,,,,
1673575546700,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575546830,*,*,*,*,2846606,,,,,,,
1673575547030,*,*,*,*,2879344,,,,,,,
1673575547230,*,*,*,*,2873715,,,,,,,
1673575547430,*,*,*,*,2879417,,,,,,,
1673575547630,*,*,*,*,2876265,,,,,,,
1673575547830,*,*,*,*,2874213,,,,,,,
1673575548030,*,*,*,*,2797646,,,,,,,
1673575548230,*,*,*,*,2880980,,,,,,,
1673575548430,*,*,*,*,2862859,,,,,,,
1673575548630,*,*,*,*,2875570,,,,,,,
1673575548830,*,*,*,*,2879966,,,,,,,
1673575548960,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575549031,*,*,*,*,2833368,,,,,,,
1673575549230,*,*,*,*,2878860,,,,,,,
1673575549430,*,*,*,*,2880190,,,,,,,
1673575549630,*,*,*,*,2867722,,,,,,,
1673575549830,*,*,*,*,2880572,,,,,,,
1673575550030,*,*,*,*,2878723,,,,,,,
1673575550230,*,*,*,*,2782804,,,,,,,
1673575550431,*,*,*,*,2878868,,,,,,,
1673575550631,*,*,*,*,2874467,,,,,,,
1673575550830,*,*,*,*,2859183,,,,,,,
1673575551030,*,*,*,*,2877975,,,,,,,
1673575551223,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575551233,*,*,*,*,2862994,,,,,,,
1673575551430,*,*,*,*,2873786,,,,,,,
1673575551630,*,*,*,*,2876742,,,,,,,
1673575551830,*,*,*,*,2879878,,,,,,,
1673575552030,*,*,*,*,2874211,,,,,,,
1673575552230,*,*,*,*,2880444,,,,,,,
1673575552433,*,*,*,*,2849155,,,,,,,
1673575552630,*,*,*,*,2859970,,,,,,,
1673575552830,*,*,*,*,2880743,,,,,,,
1673575553030,*,*,*,*,2879447,,,,,,,
1673575553230,*,*,*,*,2875054,,,,,,,
1673575553430,*,*,*,*,2879507,,,,,,,
1673575553491,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575553630,*,*,*,*,2844609,,,,,,,
1673575553830,*,*,*,*,2875588,,,,,,,
1673575554030,*,*,*,*,2878195,,,,,,,
1673575554230,*,*,*,*,2879831,,,,,,,
1673575554430,*,*,*,*,2862485,,,,,,,
1673575554630,*,*,*,*,2875907,,,,,,,
1673575554830,*,*,*,*,2806739,,,,,,,
1673575555032,*,*,*,*,2867833,,,,,,,
1673575555230,*,*,*,*,2879380,,,,,,,
1673575555430,*,*,*,*,2878817,,,,,,,
1673575555630,*,*,*,*,2869026,,,,,,,
1673575555749,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575555830,*,*,*,*,2846684,,,,,,,
1673575556030,*,*,*,*,2879011,,,,,,,
1673575556230,*,*,*,*,2875521,,,,,,,
1673575556430,*,*,*,*,2878717,,,,,,,
1673575556632,*,*,*,*,2877223,,,,,,,
1673575556830,*,*,*,*,2875780,,,,,,,
1673575557030,*,*,*,*,2805640,,,,,,,
1673575557230,*,*,*,*,2881169,,,,,,,
1673575557430,*,*,*,*,2875368,,,,,,,
1673575557630,*,*,*,*,2880020,,,,,,,
1673575557830,*,*,*,*,2876100,,,,,,,
1673575558007,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575558030,*,*,*,*,2835528,,,,,,,
1673575558230,*,*,*,*,2879565,,,,,,,
1673575558430,*,*,*,*,2880547,,,,,,,
1673575558630,*,*,*,*,2876522,,,,,,,
1673575558830,*,*,*,*,2874530,,,,,,,
1673575559070,*,*,*,*,2693840,,,,,,,
1673575559234,*,*,*,*,2693841,,,,,,,
1673575559430,*,*,*,*,2842936,,,,,,,
1673575559630,*,*,*,*,2879757,,,,,,,
1673575559830,*,*,*,*,2873044,,,,,,,
1673575560030,*,*,*,*,2865026,,,,,,,
1673575560230,*,*,*,*,2878327,,,,,,,
1673575560291,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575560430,*,*,*,*,2849297,,,,,,,
1673575560630,*,*,*,*,2879249,,,,,,,
1673575560830,*,*,*,*,2878970,,,,,,,
1673575561030,*,*,*,*,2872353,,,,,,,
1673575561230,*,*,*,*,2880068,,,,,,,
1673575561430,*,*,*,*,2879470,,,,,,,
1673575561630,*,*,*,*,2809205,,,,,,,
1673575561830,*,*,*,*,2879986,,,,,,,
1673575562030,*,*,*,*,2878535,,,,,,,
1673575562230,*,*,*,*,2874718,,,,,,,
1673575562430,*,*,*,*,2877610,,,,,,,
1673575562553,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575562630,*,*,*,*,2844751,,,,,,,
1673575562830,*,*,*,*,2873060,,,,,,,
1673575563030,*,*,*,*,2878767,,,,,,,
1673575563230,*,*,*,*,2878476,,,,,,,
1673575563430,*,*,*,*,2859505,,,,,,,
1673575563630,*,*,*,*,2878497,,,,,,,
1673575563830,*,*,*,*,2803134,,,,,,,
1673575564030,*,*,*,*,2869226,,,,,,,
1673575564230,*,*,*,*,2879697,,,,,,,
1673575564430,*,*,*,*,2878702,,,,,,,
1673575564630,*,*,*,*,2873986,,,,,,,
1673575564814,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575564833,*,*,*,*,2851612,,,,,,,
1673575565030,*,*,*,*,2876781,,,,,,,
1673575565230,*,*,*,*,2874023,,,,,,,
1673575565430,*,*,*,*,2879267,,,,,,,
1673575565630,*,*,*,*,2880817,,,,,,,
1673575565830,*,*,*,*,2867663,,,,,,,
1673575566033,*,*,*,*,2839397,,,,,,,
1673575566230,*,*,*,*,2852447,,,,,,,
1673575566430,*,*,*,*,2873197,,,,,,,
1673575566630,*,*,*,*,2881073,,,,,,,
1673575566830,*,*,*,*,2876393,,,,,,,
1673575567030,*,*,*,*,2875221,,,,,,,
1673575567081,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575567230,*,*,*,*,2847544,,,,,,,
1673575567430,*,*,*,*,2879269,,,,,,,
1673575567630,*,*,*,*,2875741,,,,,,,
1673575567830,*,*,*,*,2874340,,,,,,,
1673575568030,*,*,*,*,2877678,,,,,,,
1673575568230,*,*,*,*,2863931,,,,,,,
1673575568430,*,*,*,*,2805362,,,,,,,
1673575568630,*,*,*,*,2879278,,,,,,,
1673575568830,*,*,*,*,2866649,,,,,,,
1673575569030,*,*,*,*,2878214,,,,,,,
1673575569230,*,*,*,*,2880139,,,,,,,
1673575569341,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575569430,*,*,*,*,2832301,,,,,,,
1673575569630,*,*,*,*,2880243,,,,,,,
1673575569830,*,*,*,*,2875782,,,,,,,
1673575570030,*,*,*,*,2848595,,,,,,,
1673575570230,*,*,*,*,2880864,,,,,,,
1673575570430,*,*,*,*,2880009,,,,,,,
1673575570630,*,*,*,*,2780716,,,,,,,
1673575570830,*,*,*,*,2875721,,,,,,,
1673575571030,*,*,*,*,2879384,,,,,,,
1673575571230,*,*,*,*,2871421,,,,,,,
1673575571430,*,*,*,*,2879996,,,,,,,
1673575571602,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575571630,*,*,*,*,2848216,,,,,,,
1673575571830,*,*,*,*,2855128,,,,,,,
1673575572030,*,*,*,*,2878862,,,,,,,
1673575572230,*,*,*,*,2878422,,,,,,,
1673575572430,*,*,*,*,2870740,,,,,,,
1673575572630,*,*,*,*,2880014,,,,,,,
1673575572833,*,*,*,*,2819569,,,,,,,
1673575573030,*,*,*,*,2869464,,,,,,,
1673575573230,*,*,*,*,2880059,,,,,,,
1673575573430,*,*,*,*,2880177,,,,,,,
1673575573630,*,*,*,*,2873235,,,,,,,
1673575573830,*,*,*,*,2875627,,,,,,,
1673575573871,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575574030,*,*,*,*,2845536,,,,,,,
1673575574230,*,*,*,*,2873460,,,,,,,
1673575574430,*,*,*,*,2879395,,,,,,,
1673575574630,*,*,*,*,2879748,,,,,,,
1673575574830,*,*,*,*,2866921,,,,,,,
1673575575030,*,*,*,*,2879314,,,,,,,
1673575575230,*,*,*,*,2806958,,,,,,,
1673575575430,*,*,*,*,2873490,,,,,,,
1673575575630,*,*,*,*,2880467,,,,,,,
1673575575830,*,*,*,*,2875978,,,,,,,
1673575576030,*,*,*,*,2872513,,,,,,,
1673575576132,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575576230,*,*,*,*,2844827,,,,,,,
1673575576430,*,*,*,*,2877218,,,,,,,
1673575576630,*,*,*,*,2873020,,,,,,,
1673575576830,*,*,*,*,2872848,,,,,,,
1673575577030,*,*,*,*,2878722,,,,,,,
1673575577230,*,*,*,*,2872591,,,,,,,
1673575577430,*,*,*,*,2804067,,,,,,,
1673575577630,*,*,*,*,2880612,,,,,,,
1673575577830,*,*,*,*,2871040,,,,,,,
1673575578030,*,*,*,*,2878436,,,,,,,
1673575578230,*,*,*,*,2880293,,,,,,,
1673575578391,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575578430,*,*,*,*,2825414,,,,,,,
1673575578630,*,*,*,*,2879781,,,,,,,
1673575578830,*,*,*,*,2875718,,,,,,,
1673575579030,*,*,*,*,2872653,,,,,,,
1673575579230,*,*,*,*,2879763,,,,,,,
1673575579430,*,*,*,*,2878999,,,,,,,
1673575579633,*,*,*,*,2795357,,,,,,,
1673575579830,*,*,*,*,2871627,,,,,,,
1673575580030,*,*,*,*,2879068,,,,,,,
1673575580230,*,*,*,*,2863547,,,,,,,
1673575580430,*,*,*,*,2879147,,,,,,,
1673575580630,*,*,*,*,2878797,,,,,,,
1673575580657,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575580830,*,*,*,*,2865486,,,,,,,
1673575581030,*,*,*,*,2877722,,,,,,,
1673575581230,*,*,*,*,2878738,,,,,,,
1673575581430,*,*,*,*,2872462,,,,,,,
1673575581630,*,*,*,*,2879079,,,,,,,
1673575581832,*,*,*,*,2872082,,,,,,,
1673575582030,*,*,*,*,2825231,,,,,,,
1673575582230,*,*,*,*,2880570,,,,,,,
1673575582430,*,*,*,*,2879075,,,,,,,
1673575582630,*,*,*,*,2873490,,,,,,,
1673575582830,*,*,*,*,2875890,,,,,,,
1673575582923,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575583030,*,*,*,*,2846139,,,,,,,
1673575583230,*,*,*,*,2875694,,,,,,,
1673575583430,*,*,*,*,2879814,,,,,,,
1673575583630,*,*,*,*,2879889,,,,,,,
1673575583830,*,*,*,*,2868784,,,,,,,
1673575584030,*,*,*,*,2877788,,,,,,,
1673575584230,*,*,*,*,2807040,,,,,,,
1673575584430,*,*,*,*,2872389,,,,,,,
1673575584630,*,*,*,*,2880198,,,,,,,
1673575584830,*,*,*,*,2875788,,,,,,,
1673575585030,*,*,*,*,2873248,,,,,,,
1673575585180,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575585230,*,*,*,*,2845598,,,,,,,
1673575585430,*,*,*,*,2879022,,,,,,,
1673575585630,*,*,*,*,2872147,,,,,,,
1673575585830,*,*,*,*,2874435,,,,,,,
1673575586030,*,*,*,*,2877598,,,,,,,
1673575586230,*,*,*,*,2874263,,,,,,,
1673575586430,*,*,*,*,2806143,,,,,,,
1673575586630,*,*,*,*,2879952,,,,,,,
1673575586830,*,*,*,*,2867641,,,,,,,
1673575587030,*,*,*,*,2879902,,,,,,,
1673575587230,*,*,*,*,2880684,,,,,,,
1673575587433,*,*,*,*,2869054,,,,,,,
1673575587444,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575587630,*,*,*,*,2856372,,,,,,,
1673575587830,*,*,*,*,2876865,,,,,,,
1673575588030,*,*,*,*,2871173,,,,,,,
1673575588230,*,*,*,*,2879759,,,,,,,
1673575588430,*,*,*,*,2879240,,,,,,,
1673575588633,*,*,*,*,2859070,,,,,,,
1673575588830,*,*,*,*,2821316,,,,,,,
1673575589030,*,*,*,*,2879269,,,,,,,
1673575589230,*,*,*,*,2874146,,,,,,,
1673575589430,*,*,*,*,2878604,,,,,,,
1673575589630,*,*,*,*,2878663,,,,,,,
1673575589711,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575589830,*,*,*,*,2826551,,,,,,,
1673575590030,*,*,*,*,2865299,,,,,,,
1673575590230,*,*,*,*,2879042,,,,,,,
1673575590430,*,*,*,*,2875178,,,,,,,
1673575590630,*,*,*,*,2880294,,,,,,,
1673575590832,*,*,*,*,2877057,,,,,,,
1673575591030,*,*,*,*,2786950,,,,,,,
1673575591230,*,*,*,*,2874930,,,,,,,
1673575591430,*,*,*,*,2879861,,,,,,,
1673575591630,*,*,*,*,2872984,,,,,,,
1673575591830,*,*,*,*,2880167,,,,,,,
1673575591973,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575592030,*,*,*,*,2841049,,,,,,,
1673575592230,*,*,*,*,2873058,,,,,,,
1673575592430,*,*,*,*,2879892,,,,,,,
1673575592630,*,*,*,*,2879373,,,,,,,
1673575592830,*,*,*,*,2871930,,,,,,,
1673575593030,*,*,*,*,2875281,,,,,,,
1673575593230,*,*,*,*,2807736,,,,,,,
1673575593430,*,*,*,*,2868999,,,,,,,
1673575593630,*,*,*,*,2880917,,,,,,,
1673575593830,*,*,*,*,2880187,,,,,,,
1673575594030,*,*,*,*,2871182,,,,,,,
1673575594233,*,*,*,*,2867763,,,,,,,
1673575594235,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575594430,*,*,*,*,2862681,,,,,,,
1673575594630,*,*,*,*,2875415,,,,,,,
1673575594830,*,*,*,*,2879912,,,,,,,
1673575595030,*,*,*,*,2875155,,,,,,,
1673575595230,*,*,*,*,2873051,,,,,,,
1673575595433,*,*,*,*,2857224,,,,,,,
1673575595630,*,*,*,*,2833159,,,,,,,
1673575595830,*,*,*,*,2873169,,,,,,,
1673575596030,*,*,*,*,2873893,,,,,,,
1673575596230,*,*,*,*,2879884,,,,,,,
1673575596430,*,*,*,*,2872571,,,,,,,
1673575596499,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575596630,*,*,*,*,2846468,,,,,,,
1673575596830,*,*,*,*,2880333,,,,,,,
1673575597030,*,*,*,*,2867368,,,,,,,
1673575597230,*,*,*,*,2879162,,,,,,,
1673575597430,*,*,*,*,2879762,,,,,,,
1673575597630,*,*,*,*,2872955,,,,,,,
1673575597830,*,*,*,*,2807779,,,,,,,
1673575598030,*,*,*,*,2873769,,,,,,,
1673575598230,*,*,*,*,2873676,,,,,,,
1673575598430,*,*,*,*,2879330,,,,,,,
1673575598630,*,*,*,*,2879626,,,,,,,
1673575598759,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575598830,*,*,*,*,2824138,,,,,,,
1673575599030,*,*,*,*,2871827,,,,,,,
1673575599230,*,*,*,*,2880243,,,,,,,
1673575599430,*,*,*,*,2873853,,,,,,,
1673575599630,*,*,*,*,2880563,,,,,,,
1673575599830,*,*,*,*,2879739,,,,,,,
1673575600030,*,*,*,*,2774897,,,,,,,
1673575600230,*,*,*,*,2879648,,,,,,,
1673575600430,*,*,*,*,2880998,,,,,,,
1673575600630,*,*,*,*,2867454,,,,,,,
1673575600830,*,*,*,*,2880104,,,,,,,
1673575601025,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575601033,*,*,*,*,2857947,,,,,,,
1673575601230,*,*,*,*,2863497,,,,,,,
1673575601430,*,*,*,*,2879262,,,,,,,
1673575601630,*,*,*,*,2880346,,,,,,,
1673575601830,*,*,*,*,2875711,,,,,,,
1673575602030,*,*,*,*,2863607,,,,,,,
1673575602233,*,*,*,*,2851132,,,,,,,
1673575602430,*,*,*,*,2868656,,,,,,,
1673575602630,*,*,*,*,2878789,,,,,,,
1673575602830,*,*,*,*,2878207,,,,,,,
1673575603030,*,*,*,*,2868405,,,,,,,
1673575603230,*,*,*,*,2878115,,,,,,,
1673575603295,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575603430,*,*,*,*,2843752,,,,,,,
1673575603630,*,*,*,*,2860991,,,,,,,
1673575603830,*,*,*,*,2879620,,,,,,,
1673575604030,*,*,*,*,2878935,,,,,,,
1673575604230,*,*,*,*,2875011,,,,,,,
1673575604430,*,*,*,*,2877906,,,,,,,
1673575604630,*,*,*,*,2807048,,,,,,,
1673575604830,*,*,*,*,2873882,,,,,,,
1673575605030,*,*,*,*,2878602,,,,,,,
1673575605230,*,*,*,*,2879752,,,,,,,
1673575605430,*,*,*,*,2875841,,,,,,,
1673575605556,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575605630,*,*,*,*,2845465,,,,,,,
1673575605830,*,*,*,*,2880107,,,,,,,
1673575606030,*,*,*,*,2869207,,,,,,,
1673575606230,*,*,*,*,2879926,,,,,,,
1673575606430,*,*,*,*,2878212,,,,,,,
1673575606630,*,*,*,*,2875950,,,,,,,
1673575606830,*,*,*,*,2806364,,,,,,,
1673575607030,*,*,*,*,2873699,,,,,,,
1673575607230,*,*,*,*,2873779,,,,,,,
1673575607430,*,*,*,*,2878802,,,,,,,
1673575607631,*,*,*,*,2879302,,,,,,,
1673575607817,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575607833,*,*,*,*,2844929,,,,,,,
1673575608030,*,*,*,*,2871422,,,,,,,
1673575608230,*,*,*,*,2878652,,,,,,,
1673575608430,*,*,*,*,2875229,,,,,,,
1673575608630,*,*,*,*,2881035,,,,,,,
1673575608830,*,*,*,*,2879752,,,,,,,
1673575609034,*,*,*,*,2828294,,,,,,,
1673575609230,*,*,*,*,2842163,,,,,,,
1673575609430,*,*,*,*,2878185,,,,,,,
1673575609630,*,*,*,*,2872993,,,,,,,
1673575609830,*,*,*,*,2880035,,,,,,,
1673575610030,*,*,*,*,2874155,,,,,,,
1673575610094,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575610230,*,*,*,*,2833475,,,,,,,
1673575610430,*,*,*,*,2879551,,,,,,,
1673575610630,*,*,*,*,2880512,,,,,,,
1673575610830,*,*,*,*,2866077,,,,,,,
1673575611030,*,*,*,*,2872553,,,,,,,
1673575611230,*,*,*,*,2879642,,,,,,,
1673575611430,*,*,*,*,2784295,,,,,,,
1673575611630,*,*,*,*,2878965,,,,,,,
1673575611830,*,*,*,*,2879167,,,,,,,
1673575612030,*,*,*,*,2867643,,,,,,,
1673575612230,*,*,*,*,2879954,,,,,,,
1673575612359,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575612430,*,*,*,*,2846353,,,,,,,
1673575612630,*,*,*,*,2872823,,,,,,,
1673575612830,*,*,*,*,2880664,,,,,,,
1673575613030,*,*,*,*,2873884,,,,,,,
1673575613230,*,*,*,*,2859973,,,,,,,
1673575613430,*,*,*,*,2879583,,,,,,,
1673575613630,*,*,*,*,2805677,,,,,,,
1673575613830,*,*,*,*,2875053,,,,,,,
1673575614030,*,*,*,*,2872831,,,,,,,
1673575614230,*,*,*,*,2878888,,,,,,,
1673575614430,*,*,*,*,2871284,,,,,,,
1673575614617,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575614633,*,*,*,*,2855864,,,,,,,
1673575614830,*,*,*,*,2876235,,,,,,,
1673575615030,*,*,*,*,2867599,,,,,,,
